GAZP_OPEN,GAZP_VOL,SBER_OPEN,SBER_VOL,DATE,TIME,MON,TUE,WED,THU,FRI
140.48,17620,135.35,181630,42577,182600,0,1,0,0,0
140.6,7000,135.44,774480,42577,182700,0,1,0,0,0
140.58,5490,135.54,345860,42577,182800,0,1,0,0,0
140.52,28340,135.62,169110,42577,182900,0,1,0,0,0
140.58,25010,135.63,113530,42577,183000,0,1,0,0,0
140.54,46450,135.7,101270,42577,183100,0,1,0,0,0
140.53,47010,135.68,102250,42577,183200,0,1,0,0,0
140.63,67010,135.7,178660,42577,183300,0,1,0,0,0
140.68,4930,135.74,926660,42577,183400,0,1,0,0,0
140.7,33700,135.82,74750,42577,183500,0,1,0,0,0
140.74,50390,135.89,1181130,42577,183600,0,1,0,0,0
140.6,36730,136.01,120820,42577,183700,0,1,0,0,0
140.58,48630,136.01,276840,42577,183800,0,1,0,0,0
140.57,23950,135.98,168610,42577,183900,0,1,0,0,0
140.51,341250,135.91,765020,42577,184000,0,1,0,0,0
140.69,88750,135.75,273990,42577,184600,0,1,0,0,0
140.69,3550,135.75,600,42577,184700,0,1,0,0,0
140.69,3130,135.75,2370,42577,184800,0,1,0,0,0
140.69,1070,135.75,2910,42577,184900,0,1,0,0,0
140.69,20,135.75,4400,42577,185000,0,1,0,0,0
140.41,54350,136.1,380760,42578,100100,0,0,1,0,0
140.39,72990,136.13,474630,42578,100200,0,0,1,0,0
140.48,73710,136.04,253540,42578,100300,0,0,1,0,0
140.67,39450,135.96,73020,42578,100400,0,0,1,0,0
140.79,17810,135.99,1205350,42578,100500,0,0,1,0,0
140.8,50260,135.88,413150,42578,100600,0,0,1,0,0
140.59,20970,135.6,276150,42578,100700,0,0,1,0,0
140.78,95280,135.7,180010,42578,100800,0,0,1,0,0
140.71,14440,135.76,266210,42578,100900,0,0,1,0,0
140.65,2160,135.71,168820,42578,101000,0,0,1,0,0
140.71,8680,135.96,205480,42578,101100,0,0,1,0,0
140.71,11530,135.7,96420,42578,101200,0,0,1,0,0
140.7,5820,135.67,27240,42578,101300,0,0,1,0,0
140.68,5700,135.67,34980,42578,101400,0,0,1,0,0
140.66,30380,135.7,164960,42578,101500,0,0,1,0,0
140.61,22650,135.56,161430,42578,101600,0,0,1,0,0
140.53,41490,135.69,51920,42578,101700,0,0,1,0,0
140.42,14050,135.76,25090,42578,101800,0,0,1,0,0
140.48,400,135.8,90920,42578,101900,0,0,1,0,0
140.48,34040,135.81,55850,42578,102000,0,0,1,0,0
140.66,44050,135.73,71670,42578,102100,0,0,1,0,0
140.41,56710,135.62,230410,42578,102200,0,0,1,0,0
140.4,16410,135.52,237890,42578,102300,0,0,1,0,0
140.37,35150,135.45,194600,42578,102400,0,0,1,0,0
140.26,36430,135.45,94130,42578,102500,0,0,1,0,0
140.4,47490,135.4,314850,42578,102600,0,0,1,0,0
140.51,12060,135.39,125910,42578,102700,0,0,1,0,0
140.44,224930,135.34,165510,42578,102800,0,0,1,0,0
140.26,17330,135.29,75720,42578,102900,0,0,1,0,0
140.4,2010,135.29,111760,42578,103000,0,0,1,0,0
140.37,55700,135.25,89080,42578,103100,0,0,1,0,0
140.2,4720,135.29,116560,42578,103200,0,0,1,0,0
140.28,35290,135.42,7200,42578,103300,0,0,1,0,0
140.18,8480,135.45,39560,42578,103400,0,0,1,0,0
140.19,270730,135.4,45830,42578,103500,0,0,1,0,0
139.93,130200,135.31,2720,42578,103600,0,0,1,0,0
139.98,35080,135.31,26240,42578,103700,0,0,1,0,0
140.03,13970,135.29,24710,42578,103800,0,0,1,0,0
140.06,5890,135.25,38140,42578,103900,0,0,1,0,0
140.07,18260,135.29,85600,42578,104000,0,0,1,0,0
140.05,32560,135.35,17040,42578,104100,0,0,1,0,0
140.03,32770,135.34,47440,42578,104200,0,0,1,0,0
140.06,8720,135.42,32260,42578,104300,0,0,1,0,0
140.03,6060,135.33,28520,42578,104400,0,0,1,0,0
140.08,18460,135.4,10490,42578,104500,0,0,1,0,0
140.06,3550,135.38,2670,42578,104600,0,0,1,0,0
140.01,63560,135.4,131460,42578,104700,0,0,1,0,0
139.97,22530,135.26,64720,42578,104800,0,0,1,0,0
139.93,28710,135.27,166040,42578,104900,0,0,1,0,0
139.97,75780,135.22,136860,42578,105000,0,0,1,0,0
139.95,38070,135.26,164810,42578,105100,0,0,1,0,0
139.98,28990,135.27,94020,42578,105200,0,0,1,0,0
140,25180,135.24,146840,42578,105300,0,0,1,0,0
140.07,134570,135.27,189710,42578,105400,0,0,1,0,0
140,98560,135.48,484850,42578,105500,0,0,1,0,0
140.09,38270,135.44,271410,42578,105600,0,0,1,0,0
139.98,130210,135.51,50300,42578,105700,0,0,1,0,0
140,62780,135.55,115270,42578,105800,0,0,1,0,0
140.01,132680,135.64,522360,42578,105900,0,0,1,0,0
140.05,91790,135.82,682540,42578,110000,0,0,1,0,0
140.01,104740,135.95,692480,42578,110100,0,0,1,0,0
140.01,49600,136.01,147340,42578,110200,0,0,1,0,0
140.05,9550,135.91,53920,42578,110300,0,0,1,0,0
140.07,3390,135.91,63710,42578,110400,0,0,1,0,0
140.07,10270,135.97,9370,42578,110500,0,0,1,0,0
140.07,26620,135.97,336620,42578,110600,0,0,1,0,0
140.02,21870,136.08,738580,42578,110700,0,0,1,0,0
140,59060,136.41,125600,42578,110800,0,0,1,0,0
139.97,17030,136.32,159330,42578,110900,0,0,1,0,0
140.02,58070,136.43,449600,42578,111000,0,0,1,0,0
140.04,97900,136.49,411500,42578,111100,0,0,1,0,0
140.05,108530,136.62,420400,42578,111200,0,0,1,0,0
139.93,41020,136.47,137690,42578,111300,0,0,1,0,0
139.91,38860,136.31,88330,42578,111400,0,0,1,0,0
139.91,68710,136.28,91870,42578,111500,0,0,1,0,0
139.8,46630,136.14,79230,42578,111600,0,0,1,0,0
139.8,9030,136.19,139290,42578,111700,0,0,1,0,0
139.84,2680,136.08,553910,42578,111800,0,0,1,0,0
139.81,9230,135.97,43700,42578,111900,0,0,1,0,0
139.84,4670,136.06,10340,42578,112000,0,0,1,0,0
139.83,124000,136.02,107460,42578,112100,0,0,1,0,0
139.74,148930,136,167520,42578,112200,0,0,1,0,0
139.64,61030,136,19820,42578,112300,0,0,1,0,0
139.66,36300,136.04,32020,42578,112400,0,0,1,0,0
139.65,50820,136.02,71160,42578,112500,0,0,1,0,0
139.63,130100,136.02,76280,42578,112600,0,0,1,0,0
139.59,565270,136,652880,42578,112700,0,0,1,0,0
139.47,150810,135.88,3040,42578,112800,0,0,1,0,0
139.58,38860,135.87,131400,42578,112900,0,0,1,0,0
139.55,10850,135.82,79140,42578,113000,0,0,1,0,0
139.58,73270,135.71,49950,42578,113100,0,0,1,0,0
139.58,4490,135.8,12920,42578,113200,0,0,1,0,0
139.55,13740,135.8,16880,42578,113300,0,0,1,0,0
139.56,290,135.81,134010,42578,113400,0,0,1,0,0
139.55,20760,135.95,314200,42578,113500,0,0,1,0,0
139.59,9920,135.98,331710,42578,113600,0,0,1,0,0
139.57,13010,136,370020,42578,113700,0,0,1,0,0
139.56,1980,135.95,62420,42578,113800,0,0,1,0,0
139.58,12870,135.93,62050,42578,113900,0,0,1,0,0
139.56,3090,135.92,36590,42578,114000,0,0,1,0,0
139.57,1210,135.96,7980,42578,114100,0,0,1,0,0
139.57,39060,135.98,87720,42578,114200,0,0,1,0,0
139.66,55800,135.97,50830,42578,114300,0,0,1,0,0
139.59,24100,135.98,39650,42578,114400,0,0,1,0,0
139.55,33180,135.88,55130,42578,114500,0,0,1,0,0
139.48,74300,135.85,285050,42578,114600,0,0,1,0,0
139.47,10190,135.93,50590,42578,114700,0,0,1,0,0
139.47,10420,135.97,99500,42578,114800,0,0,1,0,0
139.5,8340,135.96,785110,42578,114900,0,0,1,0,0
139.52,4500,135.95,121300,42578,115000,0,0,1,0,0
139.53,25720,135.99,204800,42578,115100,0,0,1,0,0
139.54,44630,136,47330,42578,115200,0,0,1,0,0
139.54,4470,135.99,64920,42578,115300,0,0,1,0,0
139.54,36460,135.99,88930,42578,115400,0,0,1,0,0
139.48,30700,135.95,890,42578,115500,0,0,1,0,0
139.5,40,135.96,77560,42578,115600,0,0,1,0,0
139.47,13050,136,15210,42578,115700,0,0,1,0,0
139.51,35480,135.99,79650,42578,115800,0,0,1,0,0
139.46,590,135.98,10270,42578,115900,0,0,1,0,0
139.48,22140,136,550,42578,120000,0,0,1,0,0
139.53,28060,135.99,118220,42578,120100,0,0,1,0,0
139.47,6270,135.96,124630,42578,120200,0,0,1,0,0
139.52,123570,135.98,494630,42578,120300,0,0,1,0,0
139.54,17080,135.99,33500,42578,120400,0,0,1,0,0
139.5,20150,135.91,82700,42578,120500,0,0,1,0,0
139.54,47100,136.08,116940,42578,120600,0,0,1,0,0
139.6,12060,135.94,193240,42578,120700,0,0,1,0,0
139.6,7760,135.87,15250,42578,120800,0,0,1,0,0
139.63,14130,135.88,37520,42578,120900,0,0,1,0,0
139.62,1920,135.9,2620,42578,121000,0,0,1,0,0
139.61,5870,135.92,17230,42578,121100,0,0,1,0,0
139.61,2220,135.95,37660,42578,121200,0,0,1,0,0
139.65,5680,135.99,55100,42578,121300,0,0,1,0,0
139.63,1730,136,50300,42578,121400,0,0,1,0,0
139.64,10360,136,53470,42578,121500,0,0,1,0,0
139.66,170,135.99,47400,42578,121600,0,0,1,0,0
139.63,3560,136.01,850,42578,121700,0,0,1,0,0
139.65,22190,136.05,166620,42578,121800,0,0,1,0,0
139.7,3300,136.2,74960,42578,121900,0,0,1,0,0
139.73,22330,136.18,14640,42578,122000,0,0,1,0,0
139.72,84800,136.22,220870,42578,122100,0,0,1,0,0
139.76,108570,136.42,184040,42578,122200,0,0,1,0,0
139.76,17650,136.5,135360,42578,122300,0,0,1,0,0
139.75,26150,136.46,103380,42578,122400,0,0,1,0,0
139.76,1410,136.54,15570,42578,122500,0,0,1,0,0
139.73,10810,136.51,45790,42578,122600,0,0,1,0,0
139.73,25290,136.5,84120,42578,122700,0,0,1,0,0
139.77,84370,136.4,59360,42578,122800,0,0,1,0,0
139.73,1130,136.48,9930,42578,122900,0,0,1,0,0
139.77,8560,136.47,13920,42578,123000,0,0,1,0,0
139.77,3110,136.44,86330,42578,123100,0,0,1,0,0
139.75,5480,136.36,19220,42578,123200,0,0,1,0,0
139.72,42960,136.38,104730,42578,123300,0,0,1,0,0
139.68,2000,136.35,109460,42578,123400,0,0,1,0,0
139.66,910,136.45,39450,42578,123500,0,0,1,0,0
139.65,5500,136.43,14700,42578,123600,0,0,1,0,0
139.63,70080,136.46,107900,42578,123700,0,0,1,0,0
139.6,31360,136.5,43360,42578,123800,0,0,1,0,0
139.6,3980,136.49,19640,42578,123900,0,0,1,0,0
139.58,10770,136.48,1810,42578,124000,0,0,1,0,0
139.58,7260,136.48,16500,42578,124100,0,0,1,0,0
139.58,14100,136.47,14280,42578,124200,0,0,1,0,0
139.59,109910,136.48,60880,42578,124300,0,0,1,0,0
139.5,25250,136.47,27710,42578,124400,0,0,1,0,0
139.48,2080,136.43,19440,42578,124500,0,0,1,0,0
139.49,69300,136.41,39090,42578,124600,0,0,1,0,0
139.43,6690,136.44,17280,42578,124700,0,0,1,0,0
139.43,145580,136.5,47430,42578,124800,0,0,1,0,0
139.29,108590,136.44,220680,42578,124900,0,0,1,0,0
139.25,24870,136.36,105710,42578,125000,0,0,1,0,0
139.31,35490,136.4,331620,42578,125100,0,0,1,0,0
139.34,20520,136.46,52690,42578,125200,0,0,1,0,0
139.37,3000,136.46,10320,42578,125300,0,0,1,0,0
139.37,50040,136.45,44880,42578,125400,0,0,1,0,0
139.38,50420,136.48,3840,42578,125500,0,0,1,0,0
139.38,11670,136.44,25360,42578,125600,0,0,1,0,0
139.36,5440,136.44,20520,42578,125700,0,0,1,0,0
139.36,7180,136.48,1220,42578,125800,0,0,1,0,0
139.36,9830,136.49,254690,42578,125900,0,0,1,0,0
139.35,7010,136.54,151970,42578,130000,0,0,1,0,0
139.36,221600,136.56,1206090,42578,130100,0,0,1,0,0
139.18,44970,136.77,120780,42578,130200,0,0,1,0,0
139.24,7180,136.68,73090,42578,130300,0,0,1,0,0
139.31,2420,136.79,63960,42578,130400,0,0,1,0,0
139.31,11920,136.75,19480,42578,130500,0,0,1,0,0
139.33,2550,136.75,91710,42578,130600,0,0,1,0,0
139.33,194880,136.7,264890,42578,130700,0,0,1,0,0
